Report Name,Organisation Code,Organisation Name,Month,Patient Type,Value 1,Value 2,Value 3,Value 4
5. Total Time in A&E,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Jul-21,All Patients,166,656,1464,24590
5. Total Time in A&E,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Jul-21,Non-Admitted,146,414,1464,19960
5. Total Time in A&E,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Jul-21,Admitted,341,761.7,4279,3645
5. Total Time in A&E,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Jul-21,All Patients,134,499,4279,27510
5. Total Time in A&E,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Jul-21,Non-Admitted,114,396,2836,23865
5. Total Time in A&E,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,Admitted,340,948,3323,3040
5. Total Time in A&E,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,All Patients,229,805,3323,7340
5. Total Time in A&E,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,Non-Admitted,198,517,1368,4300
5. Total Time in A&E,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,Admitted,446,1645.05,3361,2860
5. Total Time in A&E,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,All Patients,190,907,3361,15615
5. Total Time in A&E,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Jul-21,Non-Admitted,178,452,2043,12755
5. Total Time in A&E,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Jul-21,Admitted,352,826,1349,3705
5. Total Time in A&E,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Jul-21,All Patients,206,619,1349,14595
5. Total Time in A&E,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Jul-21,Non-Admitted,182,465.5,1251,10890
5. Total Time in A&E,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Jul-21,Admitted,280,962,1636,2490
5. Total Time in A&E,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Jul-21,All Patients,217,713.95,1636,8500
5. Total Time in A&E,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Jul-21,Non-Admitted,199,506.5,1382,6010
5. Total Time in A&E,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Jul-21,Admitted,315,847,2039,4250
5. Total Time in A&E,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Jul-21,All Patients,194,607,2870,17945
5. Total Time in A&E,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Jul-21,Non-Admitted,172,398,2870,13700
5. Total Time in A&E,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Jul-21,Admitted,412,1034,3257,3125
5. Total Time in A&E,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Jul-21,All Patients,192.5,749,3494,13460
5. Total Time in A&E,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Jul-21,Non-Admitted,167,482,3494,10340
5. Total Time in A&E,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Jul-21,Admitted,38,110.4,219,655
5. Total Time in A&E,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Jul-21,All Patients,35,107,297,5220
5. Total Time in A&E,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Jul-21,Non-Admitted,35,106,297,4570
5. Total Time in A&E,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,Jul-21,Admitted,100,325.7,1112,1015
5. Total Time in A&E,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,Jul-21,All Patients,112,285,1527,13560
5. Total Time in A&E,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,Jul-21,Non-Admitted,113,281,1527,12545
5. Total Time in A&E,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,Jul-21,Admitted,66.5,167.7,287,305
5. Total Time in A&E,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,Jul-21,All Patients,74,190,1051,5000
5. Total Time in A&E,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,Jul-21,Non-Admitted,74,191,1051,4695
5. Total Time in A&E,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Jul-21,Admitted,54,146.4,277,545
5. Total Time in A&E,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Jul-21,All Patients,52,134,277,6935
5. Total Time in A&E,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Jul-21,Non-Admitted,52,133,262,6390
5. Total Time in A&E,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,Jul-21,Admitted,67,231,433,1845
5. Total Time in A&E,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,Jul-21,All Patients,92,233,1523,14230
5. Total Time in A&E,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,Jul-21,Non-Admitted,95,234,1523,12385
5. Total Time in A&E,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Jul-21,Admitted,282,752.5,2618,4185
5. Total Time in A&E,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Jul-21,All Patients,182,580,2618,15760
5. Total Time in A&E,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Jul-21,Non-Admitted,167,469,2274,11575
5. Total Time in A&E,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Jul-21,Admitted,234,531,2806,4065
5. Total Time in A&E,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Jul-21,All Patients,203,429,3452,15400
5. Total Time in A&E,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Jul-21,Non-Admitted,187,372,3452,11335
5. Total Time in A&E,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,Jul-21,Admitted,85,192.7,198,25
5. Total Time in A&E,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,Jul-21,All Patients,99,199,381,2815
5. Total Time in A&E,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,Jul-21,Non-Admitted,100,199,381,2790
5. Total Time in A&E,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,Jul-21,Admitted,46,146.6,624,490
5. Total Time in A&E,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,Jul-21,All Patients,61,168,624,4845
5. Total Time in A&E,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,Jul-21,Non-Admitted,63,169,302,4355
5. Total Time in A&E,W5R9N,BLACKPOOL VICTORIA URGENT CARE CENTRE,Jul-21,Admitted,*,*,*,*
5. Total Time in A&E,W5R9N,BLACKPOOL VICTORIA URGENT CARE CENTRE,Jul-21,All Patients,90,227.1,4179,2460
5. Total Time in A&E,W5R9N,BLACKPOOL VICTORIA URGENT CARE CENTRE,Jul-21,Non-Admitted,90,227.15,4179,2460
5. Total Time in A&E,AAH,TETBURY HOSPITAL TRUST LTD,Aug-21,All Patients,58.5,127.85,210,205
5. Total Time in A&E,AAH,TETBURY HOSPITAL TRUST LTD,Aug-21,Non-Admitted,58.5,127.85,210,205
5. Total Time in A&E,AD9,GREENBROOK HEALTHCARE,Aug-21,Admitted,109,232.9,532,850
5. Total Time in A&E,AD9,GREENBROOK HEALTHCARE,Aug-21,All Patients,120,235,1640,5560
5. Total Time in A&E,AD9,GREENBROOK HEALTHCARE,Aug-21,Non-Admitted,122,235,1640,4705
5. Total Time in A&E,AD903,URGENT CARE CENTRE,Aug-21,Admitted,27,248.75,4179,3565
5. Total Time in A&E,AD903,URGENT CARE CENTRE,Aug-21,All Patients,102,284.65,4260,7230
5. Total Time in A&E,AD903,URGENT CARE CENTRE,Aug-21,Non-Admitted,138.5,299,4260,3660
5. Total Time in A&E,AD904,UCC AT HILLINGDON HOSPITAL,Aug-21,Admitted,29,283,994,3450
5. Total Time in A&E,AD904,UCC AT HILLINGDON HOSPITAL,Aug-21,All Patients,92,342.85,4069,7505
5. Total Time in A&E,AD904,UCC AT HILLINGDON HOSPITAL,Aug-21,Non-Admitted,136,380.7,4069,4055
5. Total Time in A&E,AD906,UCC - NORTHWICK PARK HOSPITAL,Aug-21,Admitted,27,289,3629,4005
5. Total Time in A&E,AD906,UCC - NORTHWICK PARK HOSPITAL,Aug-21,All Patients,114,332.9,3747,10425
5. Total Time in A&E,AD906,UCC - NORTHWICK PARK HOSPITAL,Aug-21,Non-Admitted,155,354,3747,6415
5. Total Time in A&E,AD913,BECKENHAM BEACON UCC,Aug-21,Admitted,131,285.7,695,350
5. Total Time in A&E,AD913,BECKENHAM BEACON UCC,Aug-21,All Patients,109,270.5,4169,3870
5. Total Time in A&E,AD913,BECKENHAM BEACON UCC,Aug-21,Non-Admitted,106,266,4169,3520
5. Total Time in A&E,AD914,UCC - QUEEN ELIZABETH HOSPITAL,Aug-21,Admitted,31,241,729,2175
5. Total Time in A&E,AD914,UCC - QUEEN ELIZABETH HOSPITAL,Aug-21,All Patients,115,285,1824,7160
5. Total Time in A&E,AD914,UCC - QUEEN ELIZABETH HOSPITAL,Aug-21,Non-Admitted,133,303.5,1824,4985
5. Total Time in A&E,AD918,UTC - CENTRAL MIDDLESEX HOSPITAL,Aug-21,Admitted,125,271,778,405
5. Total Time in A&E,AD918,UTC - CENTRAL MIDDLESEX HOSPITAL,Aug-21,All Patients,115,272,3986,3395
5. Total Time in A&E,AD918,UTC - CENTRAL MIDDLESEX HOSPITAL,Aug-21,Non-Admitted,114,272,3986,2985
5. Total Time in A&E,ANH,MALLING HEALTH,Aug-21,Admitted,143.5,847.5,3813,280
5. Total Time in A&E,ANH,MALLING HEALTH,Aug-21,All Patients,89,512,4314,16635
5. Total Time in A&E,ANH,MALLING HEALTH,Aug-21,Non-Admitted,88,503,4314,16355
5. Total Time in A&E,AXA,TOWER HAMLETS GP CARE GROUP CIC,Aug-21,Admitted,181.5,493.1,996,345
5. Total Time in A&E,AXA,TOWER HAMLETS GP CARE GROUP CIC,Aug-21,All Patients,133,292,1287,8420
5. Total Time in A&E,AXA,TOWER HAMLETS GP CARE GROUP CIC,Aug-21,Non-Admitted,131,283,1287,8075
5. Total Time in A&E,AXG,WILTSHIRE HEALTH & CARE,Aug-21,Admitted,46,148.5,232,130
5. Total Time in A&E,AXG,WILTSHIRE HEALTH & CARE,Aug-21,All Patients,43,133.3,453,1355
5. Total Time in A&E,AXG,WILTSHIRE HEALTH & CARE,Aug-21,Non-Admitted,42,130,453,1225
5. Total Time in A&E,AXT,ONE MEDICAL GROUP LIMITED,Aug-21,Admitted,92,220.45,761,280
5. Total Time in A&E,AXT,ONE MEDICAL GROUP LIMITED,Aug-21,All Patients,83,190,761,6640
5. Total Time in A&E,AXT,ONE MEDICAL GROUP LIMITED,Aug-21,Non-Admitted,82,188,744,6360
5. Total Time in A&E,D0W0K,HEALTH & WELLBEING CENTRE,Aug-21,All Patients,27,79.45,1344,2810
5. Total Time in A&E,D0W0K,HEALTH & WELLBEING CENTRE,Aug-21,Non-Admitted,27,79.45,1344,2810
5. Total Time in A&E,F4I4D,WHITEGATE DRIVE HEALTH CENTRE,Aug-21,All Patients,61,188.9,4298,6125
5. Total Time in A&E,F4I4D,WHITEGATE DRIVE HEALTH CENTRE,Aug-21,Non-Admitted,61,188.9,4298,6125
5. Total Time in A&E,NLO08,SCARBOROUGH URGENT CARE CENTRE,Aug-21,Admitted,18,108.1,1856,1660
5. Total Time in A&E,NLO08,SCARBOROUGH URGENT CARE CENTRE,Aug-21,All Patients,54,327,2261,4675
5. Total Time in A&E,NLO08,SCARBOROUGH URGENT CARE CENTRE,Aug-21,Non-Admitted,84,419.4,2261,3015
5. Total Time in A&E,NLO15,YORKSHIRE DOCTORS URGENT CARE - VALE OF YORK,Aug-21,All Patients,65,584,1717,1505
5. Total Time in A&E,NLO15,YORKSHIRE DOCTORS URGENT CARE - VALE OF YORK,Aug-21,Non-Admitted,65,584,1717,1505
5. Total Time in A&E,NLO21,ST MARY'S URGENT CARE CENTRE,Aug-21,Admitted,*,*,*,*
5. Total Time in A&E,NLO21,ST MARY'S URGENT CARE CENTRE,Aug-21,All Patients,102,588.75,4206,7005
5. Total Time in A&E,NLO21,ST MARY'S URGENT CARE CENTRE,Aug-21,Non-Admitted,102,588.9,4206,7005
5. Total Time in A&E,NLO24,YORK HOSPITAL URGENT CARE CENTRE,Aug-21,Admitted,180,1462.6,2151,10
5. Total Time in A&E,NLO24,YORK HOSPITAL URGENT CARE CENTRE,Aug-21,All Patients,136,1817,4292,870
5. Total Time in A&E,NLO24,YORK HOSPITAL URGENT CARE CENTRE,Aug-21,Non-Admitted,134,1808.75,4292,860
5. Total Time in A&E,NLO26,ROYAL STOKE UNIVERSITY HOSPITAL URGENT CARE CENTRE,Aug-21,All Patients,54,212.3,1699,2315
5. Total Time in A&E,NLO26,ROYAL STOKE UNIVERSITY HOSPITAL URGENT CARE CENTRE,Aug-21,Non-Admitted,54,212.3,1699,2315
5. Total Time in A&E,NNF,CITY HEALTH CARE PARTNERSHIP CIC,Aug-21,Admitted,77,205.8,421,245
5. Total Time in A&E,NNF,CITY HEALTH CARE PARTNERSHIP CIC,Aug-21,All Patients,87,215,1487,11350
5. Total Time in A&E,NNF,CITY HEALTH CARE PARTNERSHIP CIC,Aug-21,Non-Admitted,87,215,1487,11105
5. Total Time in A&E,NNJ,DHU HEALTH CARE C.I.C,Aug-21,Admitted,73,277,543,145
5. Total Time in A&E,NNJ,DHU HEALTH CARE C.I.C,Aug-21,All Patients,97,275,543,2595
5. Total Time in A&E,NNJ,DHU HEALTH CARE C.I.C,Aug-21,Non-Admitted,98,275,496,2450
5. Total Time in A&E,NQT5F,SKELMERSDALE WALK IN CENTRE,Aug-21,Admitted,50,97.2,132,15
5. Total Time in A&E,NQT5F,SKELMERSDALE WALK IN CENTRE,Aug-21,All Patients,70,177,950,1365
5. Total Time in A&E,NQT5F,SKELMERSDALE WALK IN CENTRE,Aug-21,Non-Admitted,70,177,950,1350
5. Total Time in A&E,NQT5G,URGENT CARE CENTRE,Aug-21,Admitted,27,248.75,297,60
5. Total Time in A&E,NQT5G,URGENT CARE CENTRE,Aug-21,All Patients,102,284.65,583,1980
5. Total Time in A&E,NQT5G,URGENT CARE CENTRE,Aug-21,Non-Admitted,138.5,299,583,1920
5. Total Time in A&E,NQT5H,PAULTON MEMORIAL HOSPITAL,Aug-21,Admitted,26,143.6,233,25
5. Total Time in A&E,NQT5H,PAULTON MEMORIAL HOSPITAL,Aug-21,All Patients,59,142.4,233,435
5. Total Time in A&E,NQT5H,PAULTON MEMORIAL HOSPITAL,Aug-21,Non-Admitted,60,141.45,217,410
5. Total Time in A&E,NR318,SEATON HOUSE,Aug-21,Admitted,70,234,355,380
5. Total Time in A&E,NR318,SEATON HOUSE,Aug-21,All Patients,109,259,380,4515
5. Total Time in A&E,NR318,SEATON HOUSE,Aug-21,Non-Admitted,112,261,380,4130
5. Total Time in A&E,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,Aug-21,Admitted,*,*,*,*
5. Total Time in A&E,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,Aug-21,All Patients,145,2943.8,4309,4345
5. Total Time in A&E,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,Aug-21,Non-Admitted,145,2943.9,4309,4340
5. Total Time in A&E,NTPAN,PRACTICE PLUS GROUP URGENT TREATMENT CENTRE - SOUTHAMPTON,Aug-21,Admitted,*,*,*,*
5. Total Time in A&E,NTPAN,PRACTICE PLUS GROUP URGENT TREATMENT CENTRE - SOUTHAMPTON,Aug-21,All Patients,126,2643,4320,4590
5. Total Time in A&E,NTPAN,PRACTICE PLUS GROUP URGENT TREATMENT CENTRE - SOUTHAMPTON,Aug-21,Non-Admitted,126,2643,4320,4580
5. Total Time in A&E,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,Aug-21,Admitted,81.5,146.65,150,30
5. Total Time in A&E,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,Aug-21,All Patients,63,156,276,790
5. Total Time in A&E,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,Aug-21,Non-Admitted,62,157,276,760
5. Total Time in A&E,NTV0B,ASHFORD WALK-IN-CENTRE,Aug-21,All Patients,75,193.15,532,3060
5. Total Time in A&E,NTV0B,ASHFORD WALK-IN-CENTRE,Aug-21,Non-Admitted,75,193.15,532,3060
5. Total Time in A&E,NTV0W,WOKING WALK IN CENTRE,Aug-21,All Patients,118,262,466,3015
5. Total Time in A&E,NTV0W,WOKING WALK IN CENTRE,Aug-21,Non-Admitted,118,262,466,3015
5. Total Time in A&E,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Aug-21,Admitted,298,1026,2180,9170
5. Total Time in A&E,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Aug-21,All Patients,197,701,2861,37500
5. Total Time in A&E,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Aug-21,Non-Admitted,175,521,2861,28330
5. Total Time in A&E,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Aug-21,Admitted,232,469,1061,4635
5. Total Time in A&E,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Aug-21,All Patients,144,381,1061,20580
5. Total Time in A&E,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Aug-21,Non-Admitted,119,321,734,15950
5. Total Time in A&E,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Aug-21,Admitted,392,695,1421,3495
5. Total Time in A&E,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Aug-21,All Patients,247,596,3520,15680
5. Total Time in A&E,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Aug-21,Non-Admitted,214,527,3520,12185
5. Total Time in A&E,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Aug-21,Admitted,52,134.9,348,205
5. Total Time in A&E,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Aug-21,All Patients,54,156.65,836,2770
5. Total Time in A&E,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Aug-21,Non-Admitted,54,159.6,836,2565
5. Total Time in A&E,R1F,ISLE OF WIGHT NHS TRUST,Aug-21,Admitted,357.5,942.75,1456,1125
5. Total Time in A&E,R1F,ISLE OF WIGHT NHS TRUST,Aug-21,All Patients,221,744,1456,3425
5. Total Time in A&E,R1F,ISLE OF WIGHT NHS TRUST,Aug-21,Non-Admitted,194,420.8,1297,2295
5. Total Time in A&E,R1H,BARTS HEALTH NHS TRUST,Aug-21,Admitted,345,951.6,2555,7070
5. Total Time in A&E,R1H,BARTS HEALTH NHS TRUST,Aug-21,All Patients,212,692,3764,29430
5. Total Time in A&E,R1H,BARTS HEALTH NHS TRUST,Aug-21,Non-Admitted,194,480,3764,22365
5. Total Time in A&E,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Aug-21,Admitted,357,1056,4132,3680
5. Total Time in A&E,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Aug-21,All Patients,248,865,4183,11460
5. Total Time in A&E,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Aug-21,Non-Admitted,238,673,4183,7780
5. Total Time in A&E,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,Admitted,237,558.85,1011,2425
5. Total Time in A&E,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,All Patients,196,468,2619,7135
5. Total Time in A&E,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,Non-Admitted,160,404,2619,4710
5. Total Time in A&E,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Aug-21,Admitted,199,418.4,2046,1495
5. Total Time in A&E,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Aug-21,All Patients,160,336.5,2846,4970
5. Total Time in A&E,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Aug-21,Non-Admitted,148,294.35,2846,3475
5. Total Time in A&E,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Aug-21,Admitted,382,967.65,2892,3070
5. Total Time in A&E,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Aug-21,All Patients,195,705,2892,11905
5. Total Time in A&E,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Aug-21,Non-Admitted,160,480,2056,8835
5. Total Time in A&E,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Aug-21,Admitted,426,1323.2,3055,2065
5. Total Time in A&E,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Aug-21,All Patients,151,782,3055,9070
5. Total Time in A&E,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Aug-21,Non-Admitted,119,442.8,2741,7005
5. Total Time in A&E,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Aug-21,Admitted,314,914.35,2031,60
5. Total Time in A&E,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Aug-21,All Patients,212,657,2031,11895
5. Total Time in A&E,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Aug-21,Non-Admitted,211,654.3,1820,11835
5. Total Time in A&E,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Aug-21,Admitted,292,836,2892,8140
5. Total Time in A&E,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Aug-21,All Patients,189,566,2958,32405
5. Total Time in A&E,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Aug-21,Non-Admitted,171,385,2958,24265
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Aug-21,Admitted,413,1017.4,4037,3660
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Aug-21,All Patients,174,669,4037,24725
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Aug-21,Non-Admitted,155,505,4021,21070
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Aug-21,Admitted,446,989.2,4007,2020
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Aug-21,All Patients,204,624,4277,15155
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Aug-21,Non-Admitted,194,430.3,4277,13135
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Aug-21,Admitted,382,1061.6,2774,1530
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Aug-21,All Patients,228,736,2774,6605
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Aug-21,Non-Admitted,213,558,2297,5080
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Aug-21,Admitted,73,221.3,1114,200
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Aug-21,All Patients,88,215,1114,2840
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Aug-21,Non-Admitted,90,215,652,2645
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Aug-21,Admitted,289,970.5,2146,2530
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Aug-21,All Patients,232,715,2146,9630
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Aug-21,Non-Admitted,218,514,1426,7100
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,Admitted,238,636.1,3285,2010
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,All Patients,57,480,3285,7360
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Aug-21,Non-Admitted,31,362,2064,5350
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Aug-21,Admitted,287,807,1449,2190
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Aug-21,All Patients,186,640.5,3194,7170
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Aug-21,Non-Admitted,154,432,3194,4980
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Aug-21,Admitted,414,952.5,1675,2535
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Aug-21,All Patients,226,720,2506,8185
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Aug-21,Non-Admitted,188,523.5,2506,5650
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Aug-21,Admitted,285,1777,3955,4375
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Aug-21,All Patients,154,1214.7,3955,15085
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Aug-21,Non-Admitted,120,605,3505,10715
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Aug-21,Admitted,229,467,707,640
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Aug-21,All Patients,161,350,707,4635
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Aug-21,Non-Admitted,151,320,707,3990
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Aug-21,Admitted,342,906.95,1494,2940
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Aug-21,All Patients,165,676.8,1631,9565
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Aug-21,Non-Admitted,111,479,1631,6625
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Aug-21,Admitted,401,851.7,2040,1265
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Aug-21,All Patients,200,606.15,2040,5440
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Aug-21,Non-Admitted,172,399.5,1949,4170
