Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),105,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,44077006,Numbness (finding),615,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),30,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),70,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,48694002,Anxiety (finding),260,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,49650001,Dysuria (finding),2300,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,49727002,Cough (finding),1750,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),920,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),10,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",65,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,60862001,Tinnitus (finding),45,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,62315008,Diarrhea (finding),815,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),495,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),2640,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),245,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),90,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),70,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7011001,Hallucinations (finding),90,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,70407001,Stridor (finding),980,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),915,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),165,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),400,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,75478009,Poisoning (disorder),215,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,75705005,Red eye (disorder),790,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,77880009,Rectal pain (finding),205,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",435,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),55,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),50,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,80313002,Palpitations (finding),1655,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),350,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,81680005,Neck pain (finding),905,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,82271004,Injury of head (disorder),7800,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,83128009,Oliguria (finding),230,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),15,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),635,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),10,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),855,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,91175000,Seizure (finding),1675,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),690,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),7705,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),655,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,95668009,Pain in face (finding),970,2018,April
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,INVALID,INVALID,375,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,102556003,Pain in upper limb (finding),1080,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,10601006,Pain in lower limb (finding),2590,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12441001,Epistaxis (disorder),820,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,125593007,Injury of face (disorder),1985,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,125666000,Burn (disorder),1040,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,127278005,Injury of upper extremity (disorder),17325,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,127279002,Injury of lower extremity (disorder),16155,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,128069005,Injury of abdomen (disorder),355,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13094009,Apnea in the newborn (finding),65,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13791008,Asthenia (finding),1025,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14380007,Foreign body in mouth (disorder),215,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14760008,Constipation (finding),315,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15188001,Hearing loss (disorder),35,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,161152002,Social problem (finding),160,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,161887000,Spontaneous bruising (disorder),35,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,161891005,Backache (finding),1805,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,162214009,Crying infant (finding),330,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,162356005,Earache symptom (finding),585,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,162784002,Unilateral leg edema (situation),80,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),5825,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,18165001,Jaundice (finding),50,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,182888003,Medication requested (situation),210,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,193462001,Insomnia (disorder),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,19491003,Injury of nose (disorder),95,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,20502007,Pain in scrotum (finding),730,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,21522001,Abdominal pain (finding),11050,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,21631000119105,Limb ischemia (disorder),50,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,225358003,Wound care (regime/therapy),125,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,225565007,Perineal pain (finding),190,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,230145002,Difficulty breathing (finding),1460,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,23168003,Speech dysfunction (finding),170,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,246679005,Discharge from eye (finding),395,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,247355005,Flank pain (finding),395,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,248004009,Physical aggression (finding),105,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,248020004,Bizarre behavior (finding),425,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,248062006,Self-injurious behavior (finding),1450,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,249624003,Blood in feces symptom (finding),655,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,25064002,Headache (finding),3025,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,25658005,Disorder of vagina (disorder),110,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,26079004,Tremor (finding),70,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,262525000,Chest injury (disorder),1255,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,262595009,Traumatic amputation (disorder),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,262599003,Foreign body in respiratory tract (disorder),195,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,267036007,Dyspnea (finding),11500,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,267064002,Retention of urine (disorder),580,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,267102003,Sore throat symptom (finding),1030,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,271594007,Syncope (disorder),1395,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,271771009,Joint swelling (finding),170,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,271807003,Eruption of skin (disorder),1690,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,272022009,Complaining of feeling depressed (finding),900,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,275319005,Swollen legs (finding),80,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,276464002,Injury of anus (disorder),15,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,281398003,Groin mass (finding),110,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,282752000,Injury of eye region (disorder),965,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,282765009,Upper back injury (disorder),440,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,282766005,Lower back injury (disorder),1580,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,283682007,Bite - wound (disorder),760,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,28442001,Polyuria (finding),225,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,289530006,Bleeding from vagina (finding),555,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,29857009,Chest pain (finding),13750,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2999009,Injury of ear (disorder),65,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,299972003,Sting of skin (disorder),50,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,300132001,Ear discharge (finding),90,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,3006004,Disturbance of consciousness (finding),685,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,302866003,Hypoglycemia (disorder),300,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,312608009,Laceration - injury (disorder),2975,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,312609001,Puncture wound - injury (disorder),530,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,33334006,Foreign body in digestive tract (disorder),350,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,33958003,Disorder of penis (disorder),130,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,34124000,Foreign body in vagina (disorder),35,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,3415004,Cyanosis (finding),15,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,34436003,Blood in urine (finding),355,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,35489007,Depressive disorder (disorder),325,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,371704001,Injury due to chemical exposure (disorder),35,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,371708003,Injury caused by electrical exposure (disorder),40,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,385486001,Postoperative complication (disorder),165,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,386661006,Fever (finding),3705,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,386689009,Hypothermia (finding),25,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,394616008,Unsteady gait (finding),2225,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,398979000,Pale complexion (finding),65,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,399963005,Abrasion (disorder),260,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,404640003,Dizziness (finding),1050,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,40917007,Clouded consciousness (finding),1440,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,409668002,Photophobia (finding),40,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,410429000,Cardiac arrest (disorder),200,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,41652007,Pain in eye (finding),4100,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,417746004,Traumatic injury (disorder),360,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,417981005,Exposure to blood and/or body fluid (event),95,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,418363000,Itching of skin (finding),95,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,41931001,Abdominal distension (finding),65,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,422400008,Vomiting (disorder),2765,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,422587007,Nausea (finding),70,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,422970001,Cardiac arrest due to trauma (disorder),20,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,427461000,Near syncope (disorder),4825,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,428566005,Gestation less than 20 weeks (finding),1095,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,429715006,Gestation greater than 20 weeks (finding),135,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,44077006,Numbness (finding),175,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,450724008,Injury of cervical region of back (disorder),25,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,47609003,Foreign body in esophagus (disorder),75,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,48694002,Anxiety (finding),255,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,49650001,Dysuria (finding),645,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,49727002,Cough (finding),25,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,55899000,Foreign body on external eye (disorder),1390,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,56890008,Victim of sexual aggression (finding),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",55,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,60862001,Tinnitus (finding),10,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,62315008,Diarrhea (finding),850,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,63102001,Visual disturbance (disorder),4060,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,65958008,Hiccoughs (finding),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,66214007,Substance abuse (disorder),2715,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,66857006,Hemoptysis (finding),115,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,68235000,Nasal congestion (finding),20,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6923002,Injury of perineum (disorder),90,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,7011001,Hallucinations (finding),110,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,70176004,Foreign body in rectum (disorder),15,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,70407001,Stridor (finding),510,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,713514005,Muscle weakness of limb (finding),580,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,74699008,Foreign body in nose (disorder),175,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75441006,Foreign body in ear (disorder),275,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75478009,Poisoning (disorder),845,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75705005,Red eye (disorder),9385,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,77880009,Rectal pain (finding),75,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,78680009,"Hospital admission, emergency, direct (procedure)",21520,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,79604008,Disorder of breast (disorder),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,79890006,Loss of appetite (finding),135,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,80313002,Palpitations (finding),2120,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,80394007,Hyperglycemia (disorder),485,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,81680005,Neck pain (finding),550,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,82271004,Injury of head (disorder),11690,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,83128009,Oliguria (finding),125,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,87317003,Respiratory arrest (disorder),50,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,8765009,Hematemesis (disorder),375,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,87970004,Nonfatal submersion (disorder),*,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,90460009,Injury of neck (disorder),740,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,91175000,Seizure (finding),2775,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,93459000,Foreign body in subcutaneous tissue (disorder),420,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,95320005,Disorder of skin (disorder),2150,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,95666008,Weakness of face muscles (finding),290,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,95668009,Pain in face (finding),915,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,INVALID,INVALID,885,2018,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NOT SUBMITTED,NOT SUBMITTED,4040,2018,April
RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,9870,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),155,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),310,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),235,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),75,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),1340,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),1310,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),20,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),115,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),30,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),30,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),*,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),10,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),*,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),150,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),25,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),55,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),25,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),10,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),*,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),20,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),15,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),35,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),975,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),10,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),30,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),35,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),275,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),40,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),10,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),80,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),10,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),30,2018,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),135,2018,April
